"Date";"Open";"High";"Low";"Close";"Volume";"Market.Cap"
2010-09-24;0,0622;0,0622;0,0622;0,0622;0;0
2010-09-25;0,062;0,062;0,062;0,062;0;0
2010-09-26;0,062;0,062;0,062;0,062;0;0
2010-09-27;0,0622;0,0622;0,0622;0,0622;0;0
2010-09-28;0,0619;0,0619;0,0619;0,0619;0;0
2010-09-29;0,0619;0,0619;0,0619;0,0619;0;0
2010-09-30;0,0619;0,0619;0,0619;0,0619;0;0
2010-10-01;0,062;0,062;0,062;0,062;0;0
2010-10-02;0,0614;0,0614;0,0614;0,0614;0;0
2010-10-03;0,0611;0,0611;0,0611;0,0611;0;0
2010-10-04;0,0613;0,0613;0,0613;0,0613;0;0
2010-10-05;0,0614;0,0614;0,0614;0,0614;0;0
2010-10-06;0,0628;0,0628;0,0628;0,0628;0;0
2010-10-07;0,067;0,067;0,067;0,067;0;0
2010-10-08;0,0869;0,0869;0,0869;0,0869;0;0
2010-10-09;0,0938;0,0938;0,0938;0,0938;0;0
2010-10-10;0,0965;0,0965;0,0965;0,0965;0;0
2010-10-11;0,095;0,095;0,095;0,095;0;0
2010-10-12;0,0949;0,0949;0,0949;0,0949;0;0
2010-10-13;0,105;0,105;0,105;0,105;0;0
2010-10-14;0,102;0,102;0,102;0,102;0;0
2010-10-15;0,105;0,105;0,105;0,105;0;0
2010-10-16;0,101;0,101;0,101;0,101;0;0
2010-10-17;0,102;0,102;0,102;0,102;0;0
2010-10-18;0,1024;0,1024;0,1024;0,1024;0;0
2010-10-19;0,097;0,097;0,097;0,097;0;0
2010-10-20;0,099;0,099;0,099;0,099;0;0
2010-10-21;0,107;0,107;0,107;0,107;0;0
2010-10-22;0,1025;0,1025;0,1025;0,1025;0;0
2010-10-23;0,1055;0,1055;0,1055;0,1055;0;0
2010-10-24;0,115;0,115;0,115;0,115;0;0
2010-10-25;0,132;0,132;0,132;0,132;0;0
2010-10-26;0,1503;0,1503;0,1503;0,1503;0;0
2010-10-27;0,1877;0,1877;0,1877;0,1877;0;0
2010-10-28;0,1731;0,1731;0,1731;0,1731;0;0
2010-10-29;0,19;0,19;0,19;0,19;0;0
2010-10-30;0,1989;0,1989;0,1989;0,1989;0;0
2010-10-31;0,1925;0,1925;0,1925;0,1925;0;0
2010-11-01;0,1955;0,1955;0,1955;0,1955;0;0
2010-11-02;0,1938;0,1938;0,1938;0,1938;0;0
2010-11-03;0,1931;0,1931;0,1931;0,1931;0;0
2010-11-04;0,23;0,23;0,23;0,23;0;0
2010-11-05;0,26;0,26;0,26;0,26;0;0
2010-11-06;0,39;0,39;0,39;0,39;0;0
2010-11-07;0,34;0,34;0,34;0,34;0;0
2010-11-08;0,243;0,243;0,243;0,243;0;0
2010-11-09;0,21;0,21;0,21;0,21;0;0
2010-11-10;0,24;0,24;0,24;0,24;0;0
2010-11-11;0,2231;0,2231;0,2231;0,2231;0;0
2010-11-12;0,2682;0,2682;0,2682;0,2682;0;0
2010-11-13;0,276;0,276;0,276;0,276;0;0
2010-11-14;0,279;0,279;0,279;0,279;0;0
2010-11-15;0,2682;0,2682;0,2682;0,2682;0;0
2010-11-16;0,223;0,223;0,223;0,223;0;0
2010-11-17;0,2299;0,2299;0,2299;0,2299;0;0
2010-11-18;0,2678;0,2678;0,2678;0,2678;0;0
2010-11-19;0,28;0,28;0,28;0,28;0;0
2010-11-20;0,283;0,283;0,283;0,283;0;0
2010-11-21;0,2768;0,2768;0,2768;0,2768;0;0
2010-11-22;0,2879;0,2879;0,2879;0,2879;0;0
2010-11-23;0,283;0,283;0,283;0,283;0;0
2010-11-24;0,283;0,283;0,283;0,283;0;0
2010-11-25;0,28;0,28;0,28;0,28;0;0
2010-11-26;0,2844;0,2844;0,2844;0,2844;0;0
2010-11-27;0,283;0,283;0,283;0,283;0;0
2010-11-28;0,27;0,27;0,27;0,27;0;0
2010-11-29;0,2299;0,2299;0,2299;0,2299;0;0
2010-11-30;0,2082;0,2082;0,2082;0,2082;0;0
2010-12-01;0,2275;0,2275;0,2275;0,2275;0;0
2010-12-02;0,255;0,255;0,255;0,255;0;0
2010-12-03;0,2511;0,2511;0,2511;0,2511;0;0
2010-12-04;0,205;0,205;0,205;0,205;0;0
2010-12-05;0,19;0,19;0,19;0,19;0;0
2010-12-06;0,204;0,204;0,204;0,204;0;0
2010-12-07;0,233;0,233;0,233;0,233;0;0
2010-12-08;0,2388;0,2388;0,2388;0,2388;0;0
2010-12-09;0,2;0,2;0,2;0,2;0;0
2010-12-10;0,204;0,204;0,204;0,204;0;0
2010-12-11;0,228;0,228;0,228;0,228;0;0
2010-12-12;0,22;0,22;0,22;0,22;0;0
2010-12-13;0,2299;0,2299;0,2299;0,2299;0;0
2010-12-14;0,2467;0,2467;0,2467;0,2467;0;0
2010-12-15;0,238;0,238;0,238;0,238;0;0
2010-12-16;0,25;0,25;0,25;0,25;0;0
2010-12-17;0,24;0,24;0,24;0,24;0;0
2010-12-18;0,241;0,241;0,241;0,241;0;0
2010-12-19;0,2401;0,2401;0,2401;0,2401;0;0
2010-12-20;0,267;0,267;0,267;0,267;0;0
2010-12-21;0,24;0,24;0,24;0,24;0;0
2010-12-22;0,25;0,25;0,25;0,25;0;0
2010-12-23;0,25;0,25;0,25;0,25;0;0
2010-12-24;0,248;0,248;0,248;0,248;0;0
2010-12-25;0,2499;0,2499;0,2499;0,2499;0;0
2010-12-26;0,265;0,265;0,265;0,265;0;0
2010-12-27;0,265;0,265;0,265;0,265;0;0
2010-12-28;0,281;0,281;0,281;0,281;0;0
2010-12-29;0,3;0,3;0,3;0,3;0;0
2010-12-30;0,3;0,3;0,3;0,3;0;0
2010-12-31;0,3;0,3;0,3;0,3;0;0
2011-01-01;0,3;0,3;0,3;0,3;0;0
2011-01-02;0,3;0,3;0,3;0,3;0;0
2011-01-03;0,295;0,295;0,295;0,295;0;0
2011-01-04;0,299;0,299;0,299;0,299;0;0
2011-01-05;0,299;0,299;0,299;0,299;0;0
2011-01-06;0,298;0,298;0,298;0,298;0;0
2011-01-07;0,32;0,32;0,32;0,32;0;0
2011-01-08;0,3229;0,3229;0,3229;0,3229;0;0
2011-01-09;0,323;0,323;0,323;0,323;0;0
2011-01-10;0,3266;0,3266;0,3266;0,3266;0;0
2011-01-11;0,3266;0,3266;0,3266;0,3266;0;0
2011-01-12;0,3188;0,3188;0,3188;0,3188;0;0
2011-01-13;0,3176;0,3176;0,3176;0,3176;0;0
2011-01-14;0,4;0,4;0,4;0,4;0;0
2011-01-15;0,386;0,386;0,386;0,386;0;0
2011-01-16;0,3868;0,3868;0,3868;0,3868;0;0
2011-01-17;0,3495;0,3495;0,3495;0,3495;0;0
2011-01-18;0,313;0,313;0,313;0,313;0;0
2011-01-19;0,313;0,313;0,313;0,313;0;0
2011-01-20;0,39;0,39;0,39;0,39;0;0
2011-01-21;0,4199;0,4199;0,4199;0,4199;0;0
2011-01-22;0,4443;0,4443;0,4443;0,4443;0;0
2011-01-23;0,4424;0,4424;0,4424;0,4424;0;0
2011-01-24;0,4199;0,4199;0,4199;0,4199;0;0
2011-01-25;0,41;0,41;0,41;0,41;0;0
2011-01-26;0,417;0,417;0,417;0,417;0;0
2011-01-27;0,4212;0,4212;0,4212;0,4212;0;0
2011-01-28;0,446;0,446;0,446;0,446;0;0
2011-01-29;0,439;0,439;0,439;0,439;0;0
2011-01-30;0,4799;0,4799;0,4799;0,4799;0;0
2011-01-31;0,52;0,52;0,52;0,52;0;0
2011-02-01;0,7;0,7;0,7;0,7;0;0
2011-02-02;0,716;0,716;0,716;0,716;0;0
2011-02-03;0,69;0,69;0,69;0,69;0;0
2011-02-04;0,811;0,811;0,811;0,811;0;0
2011-02-05;0,92;0,92;0,92;0,92;0;0
2011-02-06;0,8997;0,8997;0,8997;0,8997;0;0
2011-02-07;0,89;0,89;0,89;0,89;0;0
2011-02-08;0,918;0,918;0,918;0,918;0;0
2011-02-09;1,09;1,09;1,09;1,09;0;0
2011-02-10;0,9803;0,9803;0,9803;0,9803;0;0
2011-02-11;1,07;1,07;1,07;1,07;0;0
2011-02-12;1,0799;1,0799;1,0799;1,0799;0;0
2011-02-13;1,05;1,05;1,05;1,05;0;0
2011-02-14;1,07;1,07;1,07;1,07;0;0
2011-02-15;1,05;1,05;1,05;1,05;0;0
2011-02-16;1,045;1,045;1,045;1,045;0;0
2011-02-17;1,04;1,04;1,04;1,04;0;0
2011-02-18;0,8989;0,8989;0,8989;0,8989;0;0
2011-02-19;0,949;0,949;0,949;0,949;0;0
2011-02-20;0,85;0,85;0,85;0,85;0;0
2011-02-21;0,8345;0,8345;0,8345;0,8345;0;0
2011-02-22;0,8702;0,8702;0,8702;0,8702;0;0
2011-02-23;0,9;0,9;0,9;0,9;0;0
2011-02-24;0,9974;0,9974;0,9974;0,9974;0;0
2011-02-25;0,9111;0,9111;0,9111;0,9111;0;0
2011-02-26;0,958;0,958;0,958;0,958;0;0
2011-02-27;0,89;0,89;0,89;0,89;0;0
2011-02-28;0,86;0,86;0,86;0,86;0;0
2011-03-01;0,9202;0,9202;0,9202;0,9202;0;0
2011-03-02;0,9399;0,9399;0,9399;0,9399;0;0
2011-03-03;0,9391;0,9391;0,9391;0,9391;0;0
2011-03-04;0,901;0,901;0,901;0,901;0;0
2011-03-05;0,9103;0,9103;0,9103;0,9103;0;0
2011-03-06;0,8999;0,8999;0,8999;0,8999;0;0
2011-03-07;0,885;0,885;0,885;0,885;0;0
2011-03-08;0,87;0,87;0,87;0,87;0;0
2011-03-09;0,8645;0,8645;0,8645;0,8645;0;0
2011-03-10;0,9329;0,9329;0,9329;0,9329;0;0
2011-03-11;0,88;0,88;0,88;0,88;0;0
2011-03-12;0,918;0,918;0,918;0,918;0;0
2011-03-13;0,8925;0,8925;0,8925;0,8925;0;0
2011-03-14;0,8949;0,8949;0,8949;0,8949;0;0
2011-03-15;0,87;0,87;0,87;0,87;0;0
2011-03-16;0,86;0,86;0,86;0,86;0;0
2011-03-17;0,8254;0,8254;0,8254;0,8254;0;0
2011-03-18;0,8165;0,8165;0,8165;0,8165;0;0
2011-03-19;0,765;0,765;0,765;0,765;0;0
2011-03-20;0,7411;0,7411;0,7411;0,7411;0;0
2011-03-21;0,759;0,759;0,759;0,759;0;0
2011-03-22;0,809;0,809;0,809;0,809;0;0
2011-03-23;0,8497;0,8497;0,8497;0,8497;0;0
2011-03-24;0,8669;0,8669;0,8669;0,8669;0;0
2011-03-25;0,8838;0,8838;0,8838;0,8838;0;0
2011-03-26;0,8552;0,8552;0,8552;0,8552;0;0
2011-03-27;0,82;0,82;0,82;0,82;0;0
2011-03-28;0,799;0,799;0,799;0,799;0;0
2011-03-29;0,7925;0,7925;0,7925;0,7925;0;0
2011-03-30;0,7897;0,7897;0,7897;0,7897;0;0
2011-03-31;0,7846;0,7846;0,7846;0,7846;0;0
2011-04-01;0,7741;0,7741;0,7741;0,7741;0;0
2011-04-02;0,782;0,782;0,782;0,782;0;0
2011-04-03;0,779;0,779;0,779;0,779;0;0
2011-04-04;0,68;0,68;0,68;0,68;0;0
2011-04-05;0,71;0,71;0,71;0,71;0;0
2011-04-06;0,74;0,74;0,74;0,74;0;0
2011-04-07;0,7538;0,7538;0,7538;0,7538;0;0
2011-04-08;0,75;0,75;0,75;0,75;0;0
2011-04-09;0,73;0,73;0,73;0,73;0;0
2011-04-10;0,7369;0,7369;0,7369;0,7369;0;0
2011-04-11;0,77;0,77;0,77;0,77;0;0
2011-04-12;0,86;0,86;0,86;0,86;0;0
2011-04-13;0,9225;0,9225;0,9225;0,9225;0;0
2011-04-14;1;1;1;1;0;0
2011-04-15;0,9899;0,9899;0,9899;0,9899;0;0
2011-04-16;1,0499;1,0499;1,0499;1,0499;0;0
2011-04-17;1,1123;1,1123;1,1123;1,1123;0;0
2011-04-18;1,162;1,162;1,162;1,162;0;0
2011-04-19;1,1979;1,1979;1,1979;1,1979;0;0
2011-04-20;1,1421;1,1421;1,1421;1,1421;0;0
2011-04-21;1,21;1,21;1,21;1,21;0;0
2011-04-22;1,409;1,409;1,409;1,409;0;0
2011-04-23;1,7001;1,7001;1,7001;1,7001;0;0
2011-04-24;1,6301;1,6301;1,6301;1,6301;0;0
2011-04-25;1,559;1,559;1,559;1,559;0;0
2011-04-26;1,7949;1,7949;1,7949;1,7949;0;0
2011-04-27;1,9;1,9;1,9;1,9;0;0
2011-04-28;2,2106;2,2106;2,2106;2,2106;0;0
2011-04-29;2,88;2,88;2,88;2,88;0;0
2011-04-30;3,5;3,5;3,5;3,5;0;0
2011-05-01;3,0331;3,0331;3,0331;3,0331;0;0
2011-05-02;3,2;3,2;3,2;3,2;0;0
2011-05-03;3,41;3,41;3,41;3,41;0;0
2011-05-04;3,4061;3,4061;3,4061;3,4061;0;0
2011-05-05;3,333;3,333;3,333;3,333;0;0
2011-05-06;3,45;3,45;3,45;3,45;0;0
2011-05-07;3,641;3,641;3,641;3,641;0;0
2011-05-08;3,8659;3,8659;3,8659;3,8659;0;0
2011-05-09;3,8;3,8;3,8;3,8;0;0
2011-05-10;5,81;5,81;5,81;5,81;0;0
2011-05-11;5,5;5,5;5,5;5,5;0;0
2011-05-12;6,3002;6,3002;6,3002;6,3002;0;0
2011-05-13;8,198;8,198;8,198;8,198;0;0
2011-05-14;7,1977;7,1977;7,1977;7,1977;0;0
2011-05-15;6,987;6,987;6,987;6,987;0;0
2011-05-16;8,0339;8,0339;8,0339;8,0339;0;0
2011-05-17;7,19;7,19;7,19;7,19;0;0
2011-05-18;6,88;6,88;6,88;6,88;0;0
2011-05-19;6,805;6,805;6,805;6,805;0;0
2011-05-20;5,5904;5,5904;5,5904;5,5904;0;0
2011-05-21;6,1197;6,1197;6,1197;6,1197;0;0
2011-05-22;6,6901;6,6901;6,6901;6,6901;0;0
2011-05-23;7,1499;7,1499;7,1499;7,1499;0;0
2011-05-24;7,42;7,42;7,42;7,42;0;0
2011-05-25;8,3997;8,3997;8,3997;8,3997;0;0
2011-05-26;8,798;8,798;8,798;8,798;0;0
2011-05-27;8,5002;8,5002;8,5002;8,5002;0;0
2011-08-27;8,3001;8,3001;8,3001;8,3001;0;0
2011-08-28;9,0701;9,0701;9,0701;9,0701;0;0
2011-08-29;8,969;8,969;8,969;8,969;0;0
2011-08-30;8,7913;8,7913;8,7913;8,7913;0;0
2011-08-31;8,1995;8,1995;8,1995;8,1995;0;0
2011-09-01;8,21;8,21;8,21;8,21;0;0
2011-09-02;8,64;8,64;8,64;8,64;0;0
2011-09-03;8,48;8,48;8,48;8,48;0;0
2011-09-04;8,178;8,178;8,178;8,178;0;0
2011-09-05;7,611;7,611;7,611;7,611;0;0
2011-09-06;6,8628;6,8628;6,8628;6,8628;0;0
2011-09-07;7,1864;7,1864;7,1864;7,1864;0;0
2011-09-08;6,53;6,53;6,53;6,53;0;0
2011-09-09;5,03;5,03;5,03;5,03;0;0
2011-09-10;4,7739;4,7739;4,7739;4,7739;0;0
2011-09-11;5,8644;5,8644;5,8644;5,8644;0;0
2011-09-12;6,078;6,078;6,078;6,078;0;0
2011-09-13;5,8;5,8;5,8;5,8;0;0
2011-09-14;5,6193;5,6193;5,6193;5,6193;0;0
2011-09-15;4,84;4,84;4,84;4,84;0;0
2011-09-16;4,82;4,82;4,82;4,82;0;0
2011-09-17;4,77;4,77;4,77;4,77;0;0
2011-09-18;5,2;5,2;5,2;5,2;0;0
2011-09-19;5,46;5,46;5,46;5,46;0;0
2011-09-20;6,1119;6,1119;6,1119;6,1119;0;0
2011-09-21;5,6114;5,6114;5,6114;5,6114;0;0
2011-09-22;5,4278;5,4278;5,4278;5,4278;0;0
2011-09-23;5,5451;5,5451;5,5451;5,5451;0;0
2011-09-24;5,4683;5,4683;5,4683;5,4683;0;0
2011-09-25;5,33;5,33;5,33;5,33;0;0
2011-09-26;4,8697;4,8697;4,8697;4,8697;0;0
2011-09-27;4,9156;4,9156;4,9156;4,9156;0;0
2011-09-28;4,7725;4,7725;4,7725;4,7725;0;0
2011-09-29;4,7794;4,7794;4,7794;4,7794;0;0
2011-09-30;5,1401;5,1401;5,1401;5,1401;0;0
2011-10-01;5,0324;5,0324;5,0324;5,0324;0;0
2011-10-02;5,027;5,027;5,027;5,027;0;0
2011-10-03;5,024;5,024;5,024;5,024;0;0
2011-10-04;4,96;4,96;4,96;4,96;0;0
2011-10-05;4,87;4,87;4,87;4,87;0;0
2011-10-06;4,7344;4,7344;4,7344;4,7344;0;0
2011-10-07;4,2728;4,2728;4,2728;4,2728;0;0
2011-10-08;4,0075;4,0075;4,0075;4,0075;0;0
2011-10-09;4,1029;4,1029;4,1029;4,1029;0;0
2011-10-10;4,1;4,1;4,1;4,1;0;0
2011-10-11;3,9308;3,9308;3,9308;3,9308;0;0
2011-10-12;4,15;4,15;4,15;4,15;0;0
2011-10-13;4,0462;4,0462;4,0462;4,0462;0;0
2011-10-14;3,9879;3,9879;3,9879;3,9879;0;0
2011-10-15;3,8421;3,8421;3,8421;3,8421;0;0
2011-10-16;3,557;3,557;3,557;3,557;0;0
2011-10-17;2,56;2,56;2,56;2,56;0;0
2011-10-18;2,419;2,419;2,419;2,419;0;0
2011-10-19;2,27;2,27;2,27;2,27;0;0
2011-10-20;2,348;2,348;2,348;2,348;0;0
2011-10-21;2,57;2,57;2,57;2,57;0;0
2011-10-22;3,1588;3,1588;3,1588;3,1588;0;0
2011-10-23;3,17;3,17;3,17;3,17;0;0
2011-10-24;2,545;2,545;2,545;2,545;0;0
2011-10-25;2,77;2,77;2,77;2,77;0;0
2011-10-26;2,773;2,773;2,773;2,773;0;0
2011-10-27;3,04;3,04;3,04;3,04;0;0
2011-10-28;3,19;3,19;3,19;3,19;0;0
2011-10-29;3,5811;3,5811;3,5811;3,5811;0;0
2011-10-30;3,27;3,27;3,27;3,27;0;0
2011-10-31;3,248;3,248;3,248;3,248;0;0
2011-11-01;3,15;3,15;3,15;3,15;0;0
2011-11-02;3,2543;3,2543;3,2543;3,2543;0;0
2011-11-03;3,152;3,152;3,152;3,152;0;0
2011-11-04;3,109;3,109;3,109;3,109;0;0
2011-11-05;2,97;2,97;2,97;2,97;0;0
2011-11-06;2,9596;2,9596;2,9596;2,9596;0;0
2011-11-07;3,0068;3,0068;3,0068;3,0068;0;0
2011-11-08;3,035;3,035;3,035;3,035;0;0
2011-11-09;2,95;2,95;2,95;2,95;0;0
2011-11-10;2,8399;2,8399;2,8399;2,8399;0;0
2011-11-11;3,08;3,08;3,08;3,08;0;0
2011-11-12;3,031;3,031;3,031;3,031;0;0
2011-11-13;2,9969;2,9969;2,9969;2,9969;0;0
2011-11-14;2,22;2,22;2,22;2,22;0;0
2011-11-15;2,329;2,329;2,329;2,329;0;0
2011-11-16;2,5604;2,5604;2,5604;2,5604;0;0
2011-11-17;2,25;2,25;2,25;2,25;0;0
2011-11-18;2,05;2,05;2,05;2,05;0;0
2011-11-19;2,1959;2,1959;2,1959;2,1959;0;0
2011-11-20;2,2;2,2;2,2;2,2;0;0
2011-11-21;2,294;2,294;2,294;2,294;0;0
2011-11-22;2,3289;2,3289;2,3289;2,3289;0;0
2011-11-23;2,3321;2,3321;2,3321;2,3321;0;0
2011-11-24;2,4321;2,4321;2,4321;2,4321;0;0
2011-11-25;2,5061;2,5061;2,5061;2,5061;0;0
2011-11-26;2,47;2,47;2,47;2,47;0;0
2011-11-27;2,4799;2,4799;2,4799;2,4799;0;0
2011-11-28;2,55;2,55;2,55;2,55;0;0
2011-11-29;2,7502;2,7502;2,7502;2,7502;0;0
2011-11-30;2,9701;2,9701;2,9701;2,9701;0;0
2011-12-01;3,06;3,06;3,06;3,06;0;0
2011-12-02;3,1151;3,1151;3,1151;3,1151;0;0
2011-12-03;2,794;2,794;2,794;2,794;0;0
2011-12-04;2,8281;2,8281;2,8281;2,8281;0;0
2011-12-05;2,8798;2,8798;2,8798;2,8798;0;0
2011-12-06;3,03;3,03;3,03;3,03;0;0
2011-12-07;2,99;2,99;2,99;2,99;0;0
2011-12-08;2,98;2,98;2,98;2,98;0;0
2011-12-09;2,97;2,97;2,97;2,97;0;0
2011-12-10;3,05;3,05;3,05;3,05;0;0
2011-12-11;3,2511;3,2511;3,2511;3,2511;0;0
2011-12-12;3,135;3,135;3,135;3,135;0;0
2011-12-13;3,2499;3,2499;3,2499;3,2499;0;0
2011-12-14;3,15;3,15;3,15;3,15;0;0
2011-12-15;3,2;3,2;3,2;3,2;0;0
2011-12-16;3,2;3,2;3,2;3,2;0;0
2011-12-17;3,2001;3,2001;3,2001;3,2001;0;0
2011-12-18;3,193;3,193;3,193;3,193;0;0
2011-12-19;3,5202;3,5202;3,5202;3,5202;0;0
2011-12-20;3,95;3,95;3,95;3,95;0;0
2011-12-21;3,89;3,89;3,89;3,89;0;0
2011-12-22;3,8901;3,8901;3,8901;3,8901;0;0
2011-12-23;3,9468;3,9468;3,9468;3,9468;0;0
2011-12-24;3,94;3,94;3,94;3,94;0;0
2011-12-25;4,225;4,225;4,225;4,225;0;0
2011-12-26;4,018;4,018;4,018;4,018;0;0
2011-12-27;4,07;4,07;4,07;4,07;0;0
2011-12-28;4,1855;4,1855;4,1855;4,1855;0;0
2011-12-29;4,166;4,166;4,166;4,166;0;0
2011-12-30;4,248;4,248;4,248;4,248;0;0
2011-12-31;4,722;4,722;4,722;4,722;0;0
2012-01-01;5,2677;5,2677;5,2677;5,2677;0;0
2012-01-02;5,2168;5,2168;5,2168;5,2168;0;0
2012-01-03;4,8808;4,8808;4,8808;4,8808;0;0
2012-01-04;5,5738;5,5738;5,5738;5,5738;0;0
2012-01-05;6,9476;6,9476;6,9476;6,9476;0;0
2012-01-06;6,6969;6,6969;6,6969;6,6969;0;0
2012-01-07;6,81;6,81;6,81;6,81;0;0
2012-01-08;7,1136;7,1136;7,1136;7,1136;0;0
2012-01-09;6,3257;6,3257;6,3257;6,3257;0;0
2012-01-10;6,36;6,36;6,36;6,36;0;0
2012-01-11;6,9;6,9;6,9;6,9;0;0
2012-01-12;6,8;6,8;6,8;6,8;0;0
2012-01-13;6,41;6,41;6,41;6,41;0;0
2012-01-14;6,75;6,75;6,75;6,75;0;0
2012-01-15;7,0018;7,0018;7,0018;7,0018;0;0
2012-01-16;6,6825;6,6825;6,6825;6,6825;0;0
2012-01-17;5,6;5,6;5,6;5,6;0;0
2012-01-18;5,92;5,92;5,92;5,92;0;0
2012-01-19;6,3598;6,3598;6,3598;6,3598;0;0
2012-01-20;6,4898;6,4898;6,4898;6,4898;0;0
2012-01-21;6,18;6,18;6,18;6,18;0;0
2012-01-22;6,3097;6,3097;6,3097;6,3097;0;0
2012-01-23;6,356;6,356;6,356;6,356;0;0
2012-01-24;6,2898;6,2898;6,2898;6,2898;0;0
2012-01-25;5,75;5,75;5,75;5,75;0;0
2012-01-26;5,34;5,34;5,34;5,34;0;0
2012-01-27;5,292;5,292;5,292;5,292;0;0
2012-01-28;5,6267;5,6267;5,6267;5,6267;0;0
2012-01-29;5,3809;5,3809;5,3809;5,3809;0;0
2012-01-30;5,4905;5,4905;5,4905;5,4905;0;0
2012-01-31;5,4838;5,4838;5,4838;5,4838;0;0
2012-02-01;6,0756;6,0756;6,0756;6,0756;0;0
2012-02-02;6,1;6,1;6,1;6,1;0;0
2012-02-03;5,9593;5,9593;5,9593;5,9593;0;0
2012-02-04;5,8734;5,8734;5,8734;5,8734;0;0
2012-02-05;5,6888;5,6888;5,6888;5,6888;0;0
2012-02-06;5,4535;5,4535;5,4535;5,4535;0;0
2012-02-07;5,69;5,69;5,69;5,69;0;0
2012-02-08;5,6;5,6;5,6;5,6;0;0
2012-02-09;5,83;5,83;5,83;5,83;0;0
2012-02-10;5,9126;5,9126;5,9126;5,9126;0;0
2012-02-11;5,6005;5,6005;5,6005;5,6005;0;0
2012-02-12;5,5147;5,5147;5,5147;5,5147;0;0
2012-02-13;5,26;5,26;5,26;5,26;0;0
2012-02-14;4,4629;4,4629;4,4629;4,4629;0;0
2012-02-15;4,3251;4,3251;4,3251;4,3251;0;0
2012-02-16;4,2739;4,2739;4,2739;4,2739;0;0
2012-02-17;4,41;4,41;4,41;4,41;0;0
2012-02-18;4,222;4,222;4,222;4,222;0;0
2012-02-19;4,3867;4,3867;4,3867;4,3867;0;0
2012-02-20;4,3615;4,3615;4,3615;4,3615;0;0
2012-02-21;4,272;4,272;4,272;4,272;0;0
2012-02-22;4,4247;4,4247;4,4247;4,4247;0;0
2012-02-23;5,015;5,015;5,015;5,015;0;0
2012-02-24;5,0288;5,0288;5,0288;5,0288;0;0
2012-02-25;4,773;4,773;4,773;4,773;0;0
2012-02-26;4,922;4,922;4,922;4,922;0;0
2012-02-27;4,956;4,956;4,956;4,956;0;0
2012-02-28;4,868;4,868;4,868;4,868;0;0
2012-02-29;4,86;4,86;4,86;4,86;0;0
2012-03-01;4,9213;4,9213;4,9213;4,9213;0;0
2012-03-02;4,705;4,705;4,705;4,705;0;0
2012-03-03;4,6144;4,6144;4,6144;4,6144;0;0
2012-03-04;4,82;4,82;4,82;4,82;0;0
2012-03-05;4,9843;4,9843;4,9843;4,9843;0;0
2012-03-06;4,9901;4,9901;4,9901;4,9901;0;0
2012-03-07;4,9375;4,9375;4,9375;4,9375;0;0
2012-03-08;4,9302;4,9302;4,9302;4,9302;0;0
2012-03-09;4,8611;4,8611;4,8611;4,8611;0;0
2012-03-10;4,8332;4,8332;4,8332;4,8332;0;0
2012-03-11;4,91;4,91;4,91;4,91;0;0
2012-03-12;4,8901;4,8901;4,8901;4,8901;0;0
2012-03-13;5,27;5,27;5,27;5,27;0;0
2012-03-14;5,38;5,38;5,38;5,38;0;0
2012-03-15;5,3266;5,3266;5,3266;5,3266;0;0
2012-03-16;5,3439;5,3439;5,3439;5,3439;0;0
2012-03-17;5,2159;5,2159;5,2159;5,2159;0;0
2012-03-18;5,2794;5,2794;5,2794;5,2794;0;0
2012-03-19;4,6939;4,6939;4,6939;4,6939;0;0
2012-03-20;4,8379;4,8379;4,8379;4,8379;0;0
2012-03-21;4,8149;4,8149;4,8149;4,8149;0;0
2012-03-22;4,7043;4,7043;4,7043;4,7043;0;0
2012-03-23;4,686;4,686;4,686;4,686;0;0
2012-03-24;4,676;4,676;4,676;4,676;0;0
2012-03-25;4,55;4,55;4,55;4,55;0;0
2012-03-26;4,6191;4,6191;4,6191;4,6191;0;0
2012-03-27;4,8113;4,8113;4,8113;4,8113;0;0
2012-03-28;4,788;4,788;4,788;4,788;0;0
2012-03-29;4,8084;4,8084;4,8084;4,8084;0;0
2012-03-30;4,86;4,86;4,86;4,86;0;0
2012-03-31;4,9087;4,9087;4,9087;4,9087;0;0
2012-04-01;4,827;4,827;4,827;4,827;0;0
2012-04-02;4,974;4,974;4,974;4,974;0;0
2012-04-03;4,952;4,952;4,952;4,952;0;0
2012-04-04;4,9101;4,9101;4,9101;4,9101;0;0
2012-04-05;4,919;4,919;4,919;4,919;0;0
2012-04-06;4,9499;4,9499;4,9499;4,9499;0;0
2012-04-07;4,6872;4,6872;4,6872;4,6872;0;0
2012-04-08;4,7925;4,7925;4,7925;4,7925;0;0
2012-04-09;4,8719;4,8719;4,8719;4,8719;0;0
2012-04-10;4,8367;4,8367;4,8367;4,8367;0;0
2012-04-11;4,9279;4,9279;4,9279;4,9279;0;0
2012-04-12;4,9197;4,9197;4,9197;4,9197;0;0
2012-04-13;4,94;4,94;4,94;4,94;0;0
2012-04-14;4,9597;4,9597;4,9597;4,9597;0;0
2012-04-15;4,9689;4,9689;4,9689;4,9689;0;0
2012-04-16;4,932;4,932;4,932;4,932;0;0
2012-04-17;4,9759;4,9759;4,9759;4,9759;0;0
2012-04-18;5,1178;5,1178;5,1178;5,1178;0;0
2012-04-19;5,1377;5,1377;5,1377;5,1377;0;0
